contact_id,email,full_name,phone,country,address_line1,city,state,postal_code,company_name,department,job_title,attributes_json,created_at,updated_at,etl_batch_id,source_system,source_record_id
87f0897c-1baf-4255-b7a7-09adccd9a049,hala.fathy127@company.com.eg,Hala Fathy,01543223656,Egypt,"16 Yathrib Street, Dokki",  New Cairo,Cairo,11561,Al-Handawil Food Processing Group,Engineering,"Investment banker, corporate",{},2026-06-04 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_1515
7cbab852-ff05-434f-abe9-f6324656ccff,tarek.abdelrahman465@outlook.com,Tarek Abdelrahman,,Egypt,"92 Mohammed El-Maqrizi Street, District 6, Nasr City",Port  Fouad,,42762,Al-Khawaga Legal Consultants Group,Support,Immunologist,{},2026-05-28 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_1444
edff79f6-5fee-4bef-a15a-321c9a380e85,ehab.saad185@company.com.eg,Ehab Saad,01126619200,Egypt,"66 Mahmoud Fahmy El-Nokrashy Street, El-Gomrok",Faiyum,Faiyum,63513,International Office for Company Formation,MARKETING,Minerals surveyor,{},2026-06-04 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_1324
bc7e26a1-ec1b-4128-bc54-8eb67189a2b4,tarek.abdelrahman562@outlook.com,Tarek Abdelrahman,01040541712,Egypt,"5 Mustafa Refaat Street, Sheraton Residences, Heliopolis",Minya,Minya,61162,Al-Aassy Travel - Half Moon Tourism,Accounting,"Chemist, analytical",{},2026-05-20 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_1421
a42b55da-7092-4be9-99d1-2a8995539bf7,eman.mahmoud940@gmail.com,Eman Mahmoud,01001305183,Egypt,"Lot 3-4, Industrial Zone, New Minya",Luxor,Luxor,85814,Al-Abd Import & Export Group,Marketing,"Programme researcher, broadcasting/film/video",{},2026-06-06 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_1178
aa49d671-c8d6-4ffc-bea4-a91530895cde,aya.abdelrahman253@egypt.gov.eg,Aya Abdelrahman,01571338651,Egypt,"6 El-Sayyad El-Gab Alley, Dahab",Mallawi,Minya,11519,Maljiramical Import-Export & Scales,Support,"Administrator, Civil Service",{},2026-06-05 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_197
2210d7fe-e214-44fa-ac11-535fe44d3c32,ahmed.ali792@gmail.com,Ahmed Ali,01515075815,Egypt,"8 Ibn Marzouk Street, Saba Pasha",Mallawi,,17611,Global Board Training & Consulting Group,Engineering,Fitness centre manager,{},2026-05-31 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_1459
aa0f8be6-b209-4ac6-ad48-ec4c08896d0e,mariam.sherif430@hotmail.com,Mariam Sherif,01127392286,Egypt,"3 Road 9, Maadi",Beni Suef,,62511,Al-Showa Animal Feed Group,Product Management,Marketing executive,{},2026-06-08 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_1249
f5bb480c-f708-4919-b90a-92991bb8abf6,ahmed.gamal535@hotmail.com,Ahmed Gamal,01201363317,Egypt,"29 Taret El-Gabal Street, Cairo-Sudan Road, Hadayek El-Qobba",Asyut,Asyut,71732,Saco Corporate Gifts,Product Management,Freight forwarder,{},2026-06-02 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_746
dbf2b53e-8b58-4ec7-8e5d-9adc7cb518ab,mariam.saad400@company.com.eg,Mariam Saad,01570243826,Egypt,"60 Abu El-Ataheya Street, Nasr City",Suez,Suez,11621,Al-Waliy Contracting Group,MARKETING,Immigration officer,{},2026-05-23 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_228
e9a7d2e6-d360-4077-9dff-a4a140fbd8ee,salma.nassar784@gmail.com,Salma Nassar,01585048871,Egypt,"6 Abd El-Aziz Suleiman Street, Floor 5, Dokki",6th of October City,Giza,11827,Al-Manar Bottled Water Group,Services,,{},2026-06-04 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_138
c1abd100-d3be-4faf-a2e9-6fb3eeb4938d,hala.saad745@hotmail.com,Hala Saad,01262331218!@#,Egypt,,Helwan,Cairo,11777,JW Frame Networks,Accounting,Health promotion specialist,{},2026-06-02 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_806
4b97df38-f2ed-47d8-a3d3-59a9eeac3a3e,ahmed.fathy891@yahoo.com,Ahmed Fathy,01220178819,Egypt,"380 Johara El-Maadi Towers, Nile Corniche, Floor 29",Desouk,Kafr El Sheikh,33506,Creative Information Technology,,"Scientist, water quality",{},2026-06-08 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_424
964b3e3f-3fc8-4a1f-be87-380b46008e36,mariam.kamel187yahoo.com,Mariam Kamel,01086782131,Egypt,"25 Abbasiya Tower, Nasr City",Shibin al-Kawm,Monufia,32678,Kalka Legal Consulting & Corporate Governance,Business Development,Chartered certified accountant,{},2026-06-06 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_148
27ef59a9-76ca-4c88-9f4d-e2bd8998ab16,youssef.saad842@yahoo.com,Youssef Saad,01594173261,Egypt,"15 Mohamed Mustafa Hammam Street, Apt 8, Floor 3, Nasr City",Ismailia,Ismailia,41990,TTC Distribution Security Systems,Marekting,Sr. Database Administrator,{},2026-05-28 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_1352
4a3cf57c-72dd-4d42-ab99-e3e38baaedec,mariam.yassin880@northwind.local,Mariam Yassin,01154270485,Egypt,"582 El-Horriya Road, Apt 2, Floor 1, Gleem",Luxor,Luxor,85852,Secured Smart Systems,Sales,Sr. Database Administrator,{},2026-06-03 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_332
ed8c8dc3-415b-4cbe-8c69-87be6a86c3af,omar.saad360@egypt.gov.eg,Omar Saad,01550784938,Egypt,"9 26th July Street, Mohandessin",Zefta,Gharbia,32512,Radio Egypt Engineering & Trading,Training,"Psychotherapist, dance movement",{},2026-06-03 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_354
2bda7cda-1c1d-4384-9291-81517bfa2c76,wael.saad786@outlook.com,Wael Saad,01199613206,Egypt,"36 Saad Zaghloul & El-Rayes Street, El-Matariya",Damietta,Damietta,34502,Badawi Industrial & Commercial Group,,Broadcast journalist,{},2026-05-30 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_1491
7631eecf-268c-44ca-8776-ea65013400a9,alaa.gamal543@outlook.com,Alaa Gamal,01245630098,Egypt,"18 Ain Shams Street, Triumph Square, Ain Shams",,Sohag,82811,Jowhara Holding Group - Printing,Research and Development,"Chemist, analytical",{},2026-06-04 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_1584
4e6de345-76e7-4399-aee6-60c76e10f422,karim.ali547@northwind.local,Karim Ali,01571687842,Egypt,"358 Gamal Abd El-Nasser Street, Miami",Kafr al-Shaykh,Kafr El Sheikh,11912,Osman Group Real Estate,marketing,Communications engineer,{},2026-05-28 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_39
64f05417-71df-4a3f-aa12-b5f4812ca749,sara.yassin353@outlook.com,Sara Yassin,01562870081,Egypt,"17 Ahmed Helmy Street, Shubra El-Kheima",Alexandria,,21545,Badawi Industrial & Commercial Group,Sales,Radio producer,{},2026-05-29 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_265
518c8239-0d17-483d-aeb7-b6977fd1d30c,amr.ibrahim909@northwind.local,Amr Ibrahim,,Egypt,"3 Road 9, Maadi",Shibin al-Kawm,Monufia,32632,Al-Manar Bottled Water Group,Research and Development,Banker,{},2026-05-23 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_416
79d2335d-d8f2-4dcb-ada5-b5340491dc10,mona.mahmoud468@company.com.eg,Mona Mahmoud,  01191812905,Egypt,"14 El-Bustan Street, New Helwan",Beni Suef,Beni Suef,62692,Al-Shams Wal-Doha Real Estate Group,Legal,Legal Counsel,{},2026-05-30 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_907
a254af59-46b2-4572-9261-b1b6d5e7d662,nour.farouk864@egypt.gov.eg,Nour Farouk,01017698403,Egypt,"Km 21, Cairo-Belbeis Desert Road, Obour City",Damanhur,Beheira,22742,Al-Khalij El-Masri Contracting Group,Sales,Senior Business Analyst,{},2026-05-29 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_1470
b67fd375-8792-4f96-ac2d-356d5344d67b,ahmed.fathy202@hotmail.com,Ahmed Fathy,  01066059688,Egypt,"29 Martyrs College Apartments, Nasr City",Ismailia,Ismailia,41532,Al-Timsal Cranes Group,Support,,{},2026-05-31 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_1050
06f660f6-afcf-48e9-bc1b-cbfc21811028,rania.abdelrahman289@company.com.eg.,Rania Abdelrahman,,Egypt,"5 Lot 34, B3 Industrial Zone, 10th of Ramadan",Al-Kharijah,New Valley,72717,Al-Nahhas Chemicals Group,product management,Counsellor,{},2026-05-23 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_19
9da0e5aa-65e6-4128-b04f-81d6fb245a4f,amr.sherif93@yahoo.com,Amr Sherif,01526666492,Egypt,"74 Gesr El-Suez Street, Floor 9, Heliopolis",Shibin al-Kawm,Monufia,32656,Al-Basmala Household Products Group,Accounting,Acting Web Developer,{},2026-05-31 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_1254
7787cbae-ca7a-44f2-8f06-5061146911bc,  ehab.gamal99@company.com.eg,Ehab Gamal,01523158914,Egypt,"1 Abd El-Sattar Diab Street, Nasr City",Suez,Suez,11634,Badawi Industrial & Commercial Group,accounting,Information systems manager,{},2026-06-08 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_720
34cc7ff9-07fb-4177-ada5-1970d9e8740d,hala.sherif845@hotmail.com,Hala Sherif,01050254650,Egypt,"6 Mosque of Hatem Street, Smouha",Luxor,Luxor,85956,Al-Alfiya Home Appliances - Alpha Group,Product Management,Research scientist (life sciences),{},2026-05-31 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_170
36469819-7122-4470-bfb0-fc61eb75b6d5,eman.kamel813@northwind.local,Eman Kamel,01535803252,Egypt,"  29 Taret El-Gabal Street, Cairo-Sudan Road, Hadayek El-Qobba",Port Said,Port Said,42723,Advanced Communication Systems - DB,MARKETING,Energy manager,{},2026-06-02 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_303
53b08aec-eefa-488e-aa5c-b16a97818747,sara.mahmoud937@gmail.com,Sara Mahmoud,01521394045,Egypt,"165 Gesr El-Suez Street, Heliopolis",Asyut,Asyut  ,71725,Millenium Home Appliances - Alpha Group,engineering,"Therapist, occupational",{},2026-05-22 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_238
d12216c0-080f-424b-a582-481d11d9064d,khaled.fathy875@yahoo.com  ,Khaled Fathy,01218645969,Egypt,"88 Gesr El-Manawat Street, El-Hawamdia",Zamalek,Cairo,18511,Al-Waliy Contracting Group,Legal,Press photographer,{},2026-06-06 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_987
fb86548e-2808-460c-a199-5d4748d2e689,hala.ali274@outlook.com,Hala Ali,01103768596,Egypt,"13 Km, Cairo-Alexandria Agricultural Road, Meet Halfa, Qalyub",Minya,Minya,61511,,,Trading standards officer,{},2026-05-30 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_1017
9680a0d6-041c-418e-8cd0-65277ebde371,sami.farouk525@company.com.eg,Sami Farouk,01093512617,Egypt,"88 Gesr El-Manawat Street, El-Hawamdia",Dahab,South Sinai,,Al-Shark El-Arabi Trading Group,Support,Sr. Support Specialist,{},2026-05-21 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_1192
20bedf2f-98b0-45c8-bdb7-63f0f08791fe,rania.rashad910@yahoo.com,Rania Rashad,01016875759,Egypt,"254 Sika El-Wayli Street, Hadayek El-Qobba",Marsa Matruh,Matruh,51722,Egyptian Center for Corporate Responsibility,Training,"Journalist, newspaper",{},2026-06-05 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_325
3bfb3428-24c6-40af-bafd-50b2e2002caa,salma.el-sayed479@,Salma El-Sayed,01089955531,Egypt,"19 Youssef El-Gendy Street, Bab El-Louk",Qalyub,Qalyubia,13518,,Human Resources,"Therapist, occupational",{},2026-05-26 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_754
d1f1df84-ed18-4436-bd89-1343d0fb5e4c,youssef.farouk931@egypt.gov.eg,Youssef Farouk,01527327158,Egypt,"4 Wessa Wassef Street, Floor 1, Giza",Faraskur,Damietta,34697,Al-Manar Bottled Water Group,MARKETING,"Civil engineer, contracting",{},2026-05-26 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_326
f6faa187-70c3-4785-a474-e8eb9a6ebe15,omar.abdelrahman303@company.com.eg,Omar Abdelrahman,01190255047,Egypt,"53 Faroqiya Apartments, Apt 20, Gesr El-Suez",Marsa Alam,Red Sea,84724,Al-Masr El-Arabiya for Poultry,Research and Development,Immunologist,{},2026-06-07 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_1007
7955d2ba-0bbf-4c79-895b-02a63cbbf200,khaled.el-sayed993@company.com.eg,	Khaled El-Sayed	,01020656170,Egypt,"54 Ahmed Fakhri Street, Nasr City",Dahab,South Sinai,46887,Fath Allah El-Karim Group,marketing,Marine scientist,{},2026-05-29 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_1252
d49fbf52-57f8-42c9-b504-feafaeab0f11,sami.fathy673@company.com.eg,Sami Fathy,01198708656,Egypt,"93 Ahmed Orabi Street, Mohandessin",Aswan,Aswan,81162,Al-Noqaity El-Attar Spices Group,Legal,Medical illustrator,{},2026-06-03 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_351
d53c4062-461b-4bb7-921d-ba070272110e,mostafa.mahmoud882@gmail.com,Mostafa Mahmoud,01236850280,Egypt,"13 Km, Cairo-Alexandria Agricultural Road, Meet Halfa, Qalyub",Al-Arish,North Sinai,45212,Al-Handawil Food Processing Group,Bsuiness Development,,{},2026-06-02 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_636
1f5e12df-8f4b-409d-bc2f-d1927046d3aa,mahmoud.mahmoud940@company.com.eg,Mahmoud Mahmoud,01568889331,Egypt,"165 Gesr El-Suez Street, Heliopolis",El-Alamein,Matruh,11592,3S Smart Systems,MARKETING,"Scientist, research (medical)",{},2026-05-21 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_519
61cbf774-fb35-418b-8d42-49084b51f58a,sami.el-sayed587@hotmail.com,Sami  El-Sayed,01274991094,Egypt,"109 Road, off Road 119, Industrial Zone, Obour City",Sadat City,Monufia,32614,VIP Information Technology & Security,Legal,Building surveyor,{},2026-05-22 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_1339
d4a38fdc-4a34-46e8-809f-3d653591924e,hala.hassan611@company.com.eg,Hala  Hassan,01165066673,Egypt,"326 Gamal Abd El-Nasser Street, Miami",Mansoura,Dakahlia,35209,International Office for Company Formation,Business Development,Research scientist (life sciences),{},2026-06-04 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_341
bb6011d2-c221-4aec-9320-e5a41a10a62d,hoda.rashad277@outlook.com,Hoda Rashad,01546013720,Egypt,"202 Ahmed Shawky Street, Bulkly",Shubra al-Khaymah,Qalyubia,11732,Al-Basmala Household Products Group,Human Resources,Marketing Assistant,{},2026-05-21 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_648
1157d0af-3350-4e53-8497-71fa587332f1,eman.gamal563@northwind.local,Eman Gamal,01574252073,Egypt,"6 Abd El-Aziz Suleiman Street, Floor 5, Dokki",Ismailia,Ismailia,41532,Jino Tools Egypt - Marine & Petroleum,Sales,Occupational therapist,{},2026-05-31 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_1116
83153fb9-7d88-4525-b709-f61f91ac247c,mostafa.abdelrahman884@outlook.com,Mostafa Abdelrahman  ,01125368463,Egypt,"582 El-Horriya Road, Apt 2, Floor 1, Gleem",Mansoura,Dakahlia  ,34502,Sika Food Group,ACCOUNTING,Restaurant manager,{},2026-06-07 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_772
9c03c49c-7963-45ed-8bb2-e9712a37e074,sara.fathy789@outlook.com,Sara Fathy,01223390765,Egypt,"Km 21, Cairo-Belbeis Desert Road, Obour City",Dahab,South Sinai,46887,Techno Build Software Solutions,Training,,{},2026-06-04 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_588
0bee7f26-1a54-466e-822e-66f995605013,ahmed.rashad120@outlook.com,Ahmed Rashad,01272548294,Egypt,"90 El-Tahrir Street, Sareydar Tower, Dokki",Rosetta,Beheira,22719,Al-Waliy Contracting Group,Engineering,Estate agent,{},2026-06-03 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_72
a2add62d-c657-46be-806a-c56b0e44fb4b,omar.rashad289@northwind.local,Omar Rashad,01177159950,Egypt,"25 Abbasiya Tower, Nasr City",Rosetta,Beheira,22616,TTC Distribution Security Systems,ACCOUNTING,"Engineer, land",{},2026-05-25 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_1042
2f891546-c047-46c7-b5bd-50d4cdcb193e,khaled.fathy101@gmail.com,	Khaled Fathy	,01145620850,Egypt,"125 Khalig El-Masri Street, Hadayek El-Qobba",Zefta,Gharbia,32518,Amin Group for Pipes & Plastic Products,Research and Development,"Scientist, water quality",{},2026-05-24 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_893
e666501b-e127-4286-87ec-0342d3cd3f50,youssef.mostafa617@gmail.com,Youssef Mostafa,01234937163,Egypt,"18 Ain Shams Street, Triumph Square, Ain Shams",Dahab,South Sinai,46887,Al-Huda Wal-Noor Heavy Equipment Rental,Training,Theatre manager,{},2026-06-02 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_1382
54249d24-5bce-4fb2-a343-c98550572ecc,amr.abdelrahman191@outlook.com,Amr Abdelrahman,01517554045,Egypt,"6 Mosque of Rahman Street, Gesr El-Suez",Zamalek,Cairo,11826,Al-Waliy Contracting Group,Marekting,Copy,{},2026-06-07 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_477
0cfe386d-975e-4703-ba4a-3ec493c1279b,nour.kamel385@egypt.gov.eg,Nour Kamel,01145573619,Egypt,"19 Youssef El-Gendy Street, Bab El-Louk",	Rosetta	,Beheira,22629,Al-Showa Animal Feed Group,marketing,Mudlogger,{},2026-05-22 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_928
59d220b6-0f6b-40cb-9862-f772c094a023,nader.sherif124@egypt.gov.eg,Nader Sherif,  01202644690,Egypt,"6 El-Fawakeh Street, Mohandessin",Port Fouad,Port Said,42723,Home Secure Low-Current & Fire Systems,Marekting,Logistics and distribution manager,{},2026-06-08 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_499
793424d1-8015-4d4f-ba99-68415d76b1e8,hany.tawfik452@company.com.eg,Hany Tawfik,01567430012,Egypt,"23 Emmar Bin Yasir Street, Bihtem",Rosetta,Beheira,22629,Sema Sweets Group,Business Development,General practice doctor,{},2026-05-20 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_79
5591bac1-29b4-4736-b072-a578fc48f417,sara.yassin154@northwind.local,Sara Yassin,,Egypt,"2 Abbas El-Aassar Street, Sidi Bishr",Talkha,Dakahlia,35209,Global Board Training & Consulting Group,Human Resources,Television camera operator,{},2026-06-01 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_62
325141e0-ed92-48d7-a09f-07073dfed0be,khaled.yassin835@company.com.eg,Khaled Yassin,01207508564,Egypt,"Km 21, Cairo-Belbeis Desert Road, Obour City",Faraskur,Damietta,34128,Salem Mantawi Import & Supplies Group,marketing,Operations geologist,{},2026-06-09 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_1589
c457b4ef-bd43-423c-a72b-e97760925e2f,amr.el-sayed565@outlook.com,Amr El-Sayed,01508164213,Egypt,"24A Ain Shams Street, Victory Square, Ain Shams",,Gharbia,32511,Al-Horus Animal Feed Group,Services,Tourism officer,{},2026-05-25 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_359
c6423a74-1b6f-4fd4-861f-dfe0ea4f8327,hoda.kamel271@egypt.gov.eg,Hoda Kamel,01246000448,Egypt,"6  Abd  El-Aziz  Suleiman  Street,  Floor  5,  Dokki",Borg El Arab,Alexandria,21581,Arabi Real Estate Investment Group,ACCOUNTING,Animal technologist,{},2026-05-30 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_710
20b3accd-3b2b-4b2e-8c02-cf6b9230010a,wael.hassan778@gmail.com,Wael Hassan,01573989439,Egypt,"18 Ain Shams Street, Triumph Square, Ain Shams",Port Fouad,Port Said,42762,Techno Build Software Solutions,ACCOUNTING,Petroleum engineer,{},2026-05-20 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,no_cust_4
2c7a9e91-1e3b-4e01-a2c9-e4b4d349ad8d,amr.saad298@hotmail.com,Amr Saad,01003413473,Egypt,"33 Nasr Street, New Maadi",Faiyum,Faiyum,63612,	Al-Abd Import & Export Group	,MARKETING,Research scientist (life sciences),{},2026-05-27 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_245
5ceb3579-9093-4e31-ac03-8fdc038e015a,hassan.mansour729@northwind.local,Hassan Mansour,01abc178021,Egypt,"16 Yathrib Street, Dokki",Al-Kharijah,New Valley,72719,Al-Noqaity El-Attar Spices Group,Sales,Sports development officer,{},2026-05-30 00:00:00,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_971
40c137a1-96c0-4d3a-9ea9-2f67b479d4df,aya.abdelrahman72@outlook.com,Aya Abdelrahman,01177931588,Egypt,"5 Lot 34, B3 Industrial Zone, 10th of Ramadan",Sadat City,Monufia,32648,Al-Fawwaz Engineering Group,Marekting,Special educational needs teacher,{},2026-06-04 00:00:00,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,it_cust_844
